customer_id,age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown,lifetime_value,expected_total,total_expected_diff,total_expected_pct_diff,is_total_mismatch,log_monthly_charges,log_total_charges,monthly_charges_yj,total_charges_yj
CUST000011,0.7069820663038502,Unknown,12/17/2019,5/17/2021,-0.028532178978356762,640.48,40709.825,2.0,0,0.0,Yes,1.0,Xiaomi A30,Billboard,Network drops sometimes in the evening.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24978.72,24978.72,15731.104999999996,0.6297802689649176,1,6.4637780066406085,10.614249306582769,-1.3060046595419055,-0.02709449383958464
CUST000012,-1.26168356622379,Meru,13-Jun-24,14/05/2026,-1.1372956107797896,878.54,12125.14,1.0,0,26.1,Yes,0.0,Samsung S14,X,Customer care took long to respond.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12299.56,12299.56,-174.42000000000007,0.014180995092506227,0,6.7793990435299945,9.403118732004579,-0.4533860521189505,-1.1769449320750727
CUST000013,-0.7481186186078839,Kisumu,10/11/2019,4/1/2020,1.3906850137274773,1341.56,95154.49,4.0,1,44.09,0,0.0,Xiaomi S9,Facebook,Unknown,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95250.76,95250.76,-96.26999999998952,0.0010107005970344857,0,7.202333518121759,11.463267569430801,0.41390285164114005,0.9855518103402308
CUST000014,-0.8337127765438682,Nakuru,12/21/2024,22/09/2025,-1.4033988344121335,1107.17,40709.825,1.0,0,0.0,0,0.0,Xiaomi A49,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,8857.36,8857.36,31852.464999999997,3.5961578845159727,1,7.010465285141,10.614249306582769,0.05436736704753234,-0.02709449383958464
CUST000015,-0.40574198686394647,Uasin Gishu,30/05/2020,31/05/2020,1.0802312528230762,2224.08,142196.32,2.0,0,26.1,No,1.0,Realme Y41,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,142341.12,142341.12,-144.79999999998836,0.001017274558469031,0,7.707548149010153,11.86497094947888,1.1462268410898133,1.5357360776830618
CUST000016,-0.5769303027359152,Mombasa,6/9/2020,5/7/2021,1.0358807155510188,1574.47,99209.49,2.0,1,44.98,No,1.0,Oppo S69,Google,Great service!,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,99191.61,99191.61,17.880000000004657,0.00018025718102573872,0,7.362308919441933,11.504999033649995,0.6764869932588466,1.0404415681705754
CUST000017,1.9053002774076313,Meru,30/04/2024,12-Mar-25,-1.048594536235675,1536.48,24401.85,1.0,0,0.0,Yes,1.0,Infinix C70,Twitter/X,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,24583.68,24583.68,-181.83000000000175,0.007396370274913859,0,7.337899991465985,10.102455207739009,0.6384339978345284,-0.5510892867916727
CUST000018,-0.3201478289279621,Uasin Gishu,3/1/2025,3/4/2025,-1.4920999089562481,1332.15,7833.6,4.0,0,0.0,No,1.0,Tecno Note5,Friend,Switching from competitor soon.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7992.900000000001,7992.900000000001,-159.30000000000018,0.019930188041884702,0,7.195299841979926,8.96630510051942,0.4016175208084895,-1.521135270715609
CUST000019,0.6213879083678658,Nakuru,7/11/2020,11/24/2020,0.8141280291907322,857.03,50000.82,0.0,0,0.0,1,0.0,Samsung A76,Facebook,Switching from competitor soon....,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49707.74,49707.74,293.08000000000175,0.00589606367137182,0,6.7546390639116645,10.819814683747818,-0.5132092442933428,0.20079356673121404
CUST000020,0.10782296075195968,Nakuru,12/1/2024,19/09/2026,-1.3590482971400761,946.34,8205.73,1.0,0,26.1,0,0.0,Tecno Y78,Google,Great service!,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8517.06,8517.06,-311.3299999999999,0.03655369341063271,0,6.853658057261852,9.012709828343562,-0.28049916395471597,-1.486141581770121
CUST000021,0.6213879083678658,Mombasa,9/30/2023,10/3/2023,-0.7381407753312738,816.55,18651.41,2.0,1,14.28,0,1.0,Infinix Note44,Unknown,"Stable internet, happy so far.",Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18780.649999999998,18780.649999999998,-129.23999999999796,0.00688155095803346,0,6.7063120629805955,9.833730639243559,-0.6332288029438008,-0.8031890099382477
CUST000022,-0.8337127765438682,Mombasa,17/05/2021,22/09/2021,0.5480248055583883,1917.31,99886.02,4.0,1,51.5,No,0.0,Oppo S60,TV,Customer care took long to respond. ASAP,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99700.12,99700.12,185.90000000000873,0.0018645915371015287,0,7.55919986907767,11.51179502626509,0.9592009682385266,1.0494288625679664
CUST000023,0.10782296075195968,Mombasa,3/4/2021,10/26/2021,0.5923753428304457,1048.72,40709.825,5.0,1,59.27,No,1.0,Vivo A28,Unknown,Great service!,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,55582.16,55582.16,-14872.335000000006,0.26757389421353434,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000024,-0.5769303027359152,Nyeri,30-Jun-22,10/7/2022,-0.07288271625041408,915.32,34793.02,2.0,1,48.8,1,1.0,Tecno S30,Twitter/X,Unknown,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34782.16,34782.16,10.859999999993306,0.0003122290277542566,0,6.820365648645547,10.45720081191608,-0.356817473239861,-0.1942921788004093
CUST000025,-1.26168356622379,Meru,6/23/2023,21/01/2024,-0.6050891635151019,771.89,20275.23,1.0,0,0.0,1,0.0,Apple Note13,Unknown,Customer care took long to respond....,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20069.14,20069.14,206.09000000000015,0.010269000066768674,0,6.650136735744741,9.917204542988152,-0.7783287848424797,-0.7264905947118425
CUST000026,1.562923645663694,Nakuru,11/30/2023,6/18/2024,-0.8268418498753884,1048.72,40709.825,4.0,1,14.3,0,0.0,Tecno S30,Unknown,Network drops sometimes in the evening.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22023.12,22023.12,18686.704999999998,0.8485039812705534,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000027,-1.26168356622379,Kisumu,20-Oct-24,21/11/2024,-1.314697759868019,1868.12,40709.825,1.0,1,45.55,No,0.5190771960958296,Apple Y34,Friend,NA (pls),No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18681.199999999997,18681.199999999997,22028.625,1.1791868295397954,1,7.533223010851945,10.614249306582769,0.9242522108301767,-0.02709449383958464
CUST000028,0.3646054345599128,Nakuru,10/5/2020,5/5/2020,1.0802312528230762,1102.79,40709.825,2.0,0,0.0,1,0.0,Infinix P1,Unknown,Please call me back.,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70578.56,70578.56,-29868.735,0.42319841889661075,1,7.006504991352114,10.614249306582769,0.046386635995799015,-0.02709449383958464
CUST000029,-0.6625244606718995,Nakuru,10/12/2021,26/04/2022,0.3262721191981018,1159.54,54537.96,3.0,1,34.7,0,1.0,Tecno A12,Google,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,54498.38,54498.38,39.580000000001746,0.0007262601200256049,0,7.056640693022254,10.906670587644248,0.14568764237605913,0.30026536723876407
CUST000030,-0.06336535512000903,Uasin Gishu,7/9/2021,1/11/2022,0.4593237310142737,618.77,31017.66,2.0,1,33.78,0,1.0,Realme Y41,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30938.5,30938.5,79.15999999999985,0.002558624367697118,0,6.429348441471647,10.342344237860656,-1.4118401760117258,-0.31291690648719717
CUST000031,-1.6896543559037118,Nairobi,9/20/2019,18/12/2019,1.4350355509995347,1051.7,40709.825,3.0,0,26.1,1,1.0,Apple P45,Facebook,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,75722.40000000001,75722.40000000001,-35012.57500000001,0.46238068259853815,1,6.959113571257279,10.614249306582769,-0.05098144571894113,-0.02709449383958464
CUST000032,-1.004901092415837,Uasin Gishu,16-Oct-22,13/12/2022,-0.20593432806658601,607.84,21475.43,2.0,0,26.1,0,1.0,Tecno A72,Twitter/X,Customer care took long to respond.!!!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21274.4,21274.4,201.02999999999884,0.00944938517654972,0,6.4115555074114665,9.974711333692547,-1.4676177350917687,-0.6728148125118885
CUST000033,-0.3201478289279621,Nairobi,8/6/2025,8/8/2025,-1.758203132588592,1048.72,40709.825,3.0,1,18.07,No,0.0,Infinix P1,Billboard,Unknown,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40709.825,40709824999999.99,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000034,-0.1489595130559934,Machakos,18-Mar-25,27/01/2026,-1.5364504462283055,805.49,4104.24,3.0,1,25.74,No,0.0,Huawei Y16,TV,Please call me back.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4027.45,4027.45,76.78999999999996,0.019066655079512072,0,6.692691498232348,8.320019485463737,-0.66785007675972,-1.972661384862077
CUST000035,-0.3201478289279621,Mombasa,7/31/2021,19-Nov-21,0.4149731937422164,671.78,40709.825,2.0,0,0.0,Yes,0.0,Samsung A76,Radio,Network drops sometimes in the evening.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32917.22,32917.22,7792.604999999996,0.23673338757038898,1,6.511418381700844,10.614249306582769,-1.1640024336101402,-0.02709449383958464
CUST000036,1.3061411718557407,Nakuru,7/8/2025,1/12/2027,-1.758203132588592,1048.72,40709.825,2.0,0,0.0,Yes,0.0,Realme S32,Friend,Great service!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,-9612.924356223177,105711369099.25322,0,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000037,-1.26168356622379,Nyeri,6/21/2021,25-Jun-21,0.503674268286331,1048.72,40709.825,4.0,0,0.0,Yes,0.5190771960958296,Apple Note13,Unknown,Support was helpful via M-Pesa reversal.,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,53484.72,53484.72,-12774.895000000004,0.23885130182975187,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000038,1.6485178035996781,Kisumu,1/30/2019,9/22/2019,1.7898398491759933,597.31,40709.825,2.0,1,0.0,1,0.0,Xiaomi A30,Friend,Great service!,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47784.799999999996,47784.799999999996,-7074.9749999999985,0.14805911084696077,1,6.3941090142793735,10.614249306582769,-1.5230381557196477,-0.02709449383958464
CUST000039,-0.06336535512000903,Nakuru,10/18/2019,1/25/2020,1.3019839391833627,1637.2,112973.2,1.0,1,37.4,Yes,0.0,Oppo S60,TV,Overcharged? Not sure.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,112966.8,112966.8,6.399999999994179,5.6653813332714764e-05,0,7.4013533570815015,11.63491475304175,0.7359237899609974,1.2146282292902022
CUST000040,-0.6625244606718995,Nairobi,30/08/2019,6/18/2020,1.479386088271592,737.17,40709.825,0.0,1,70.93,Yes,0.0,Xiaomi S38,Friend,App keeps logging me out.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,53813.409999999996,53813.409999999996,-13103.585,0.24350036542935594,1,6.604174150376977,10.614249306582769,-0.9016906523789121,-0.02709449383958464
CUST000041,0.7069820663038502,Nakuru,26/07/2021,9/3/2021,0.4593237310142737,920.35,46130.6,1.0,0,26.1,No,1.0,Vivo C42,Unknown,Unknown,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46017.5,46017.5,113.09999999999854,0.002457760634541122,0,6.82583998578087,10.739253460537407,-0.3441367799327396,0.11023726116620329
CUST000042,-1.8608426717756805,Meru,10/4/2019,8/20/2019,1.4350355509995347,73712.77979999996,40709.825,3.0,1,52.67,1,0.0,Apple Y34,Google,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,6965460.72,6965460.72,-6924750.895,0.9941554727481112,1,11.20794503220654,10.614249306582769,2.61797417971225,-0.02709449383958464
CUST000043,0.10782296075195968,Nairobi,5/9/2019,5/27/2019,1.6567882373598213,975.16,74898.64,3.0,0,26.1,0,0.0,Nokia C35,TV,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75087.31999999999,75087.31999999999,-188.67999999999302,0.0025128077550242906,0,6.883626507403542,11.223904363085214,-0.21341443611451413,0.6803948438129037
CUST000044,1.6485178035996781,Nakuru,9/15/2022,9/17/2022,-0.1615837907945287,743.79,26291.59,4.0,0,0.0,0,0.0,Oppo C89,Unknown,Great service!,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26776.44,26776.44,-484.84999999999854,0.018107336150734767,0,6.613102299449521,10.177042429417705,-0.8773932471781973,-0.478396042593914
CUST000045,0.8781703821758189,Kiambu,18-Oct-19,3/14/2020,1.3906850137274773,930.99,40709.825,4.0,0,0.0,1,0.0,Apple S44,Radio,Overcharged? Not sure.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66100.29,66100.29,-25390.464999999997,0.3841203268548385,1,6.837322085014295,10.614249306582769,-0.31770861013683654,-0.02709449383958464
CUST000046,-0.06336535512000903,Nyeri,10/6/2024,10/25/2024,-1.2703472225959616,578.98,6315.67,2.0,0,26.1,1,0.0,Samsung A36,Unknown,Fiber upgrade requested.,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6368.780000000001,6368.780000000001,-53.11000000000058,0.008339116753913974,0,6.3629936201873,8.750947449546809,-1.6237005815233085,-1.6788789491811398
CUST000047,0.45019959249589714,Kisumu,9/1/2021,5/13/2022,0.3706226564701591,762.72,36827.2,1.0,0,0.0,0,0.0,Tecno A12,Google,Network drops sometimes in the evening.,Yes,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36610.56,36610.56,216.63999999999942,0.0059174183623521065,0,6.638201229845264,10.514019135043583,-0.8099548484404365,-0.13447691290024136
CUST000048,0.2790112766239284,Nyeri,2/14/2022,14/05/2022,0.1488699701098725,1560.44,66664.39,0.0,0,26.1,1,0.0,Infinix P1,Unknown,Please call me back. (pls),No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,67098.92,67098.92,-434.52999999999884,0.006475961163011154,0,7.353363751393151,11.1074412066787,0.6626226206002357,0.5377078167160563
CUST000049,0.8781703821758189,Kiambu,5/27/2021,6/10/2021,0.5480248055583883,1048.72,28232.79,0.0,1,111.66,0,0.0,Samsung S29,Unknown,Customer care took long to respond.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54533.44,54533.44,-26300.65,0.4822848146018208,1,6.9562787409230245,10.248274766575584,-0.05691638520856243,-0.4078345804584733
CUST000050,-0.1489595130559934,Kisumu,1/17/2025,11/23/2025,-1.447749371684191,680.93,5105.52,1.0,0,0.0,0,0.0,Nokia C35,Unknown,Unknown,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4766.509999999999,4766.509999999999,339.0100000000011,0.07112331664046231,0,6.524927013279501,8.538273433587396,-1.1246535334218304,-1.8273965627031155
CUST000051,-0.5769303027359152,Machakos,6/25/2020,1/7/2020,1.0358807155510188,1048.72,40709.825,3.0,1,76.06,No,0.0,Oppo S69,Billboard,Customer care took long to respond.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,66069.36,66069.36,-25359.535000000003,0.38383200624313024,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000052,0.19341711868794406,Kiambu,27/05/2025,9/4/2026,-1.62515152077242,733.3,2052.17,1.0,0,26.1,Yes,1.0,Unknown,Unknown,Please call me back.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2199.8999999999996,2199.8999999999996,-147.72999999999956,0.06715305241144254,0,6.598917664457565,7.627140219241003,-0.9160722747627343,-2.389649885308371
CUST000053,-0.23455367099197774,Meru,6/18/2025,6/1/2026,-1.6695020580444775,1048.72,2005.83,1.0,0,26.1,0,1.0,Realme Note51,Radio,Please call me back.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2097.44,2097.44,-91.61000000000013,0.04367705393239208,0,6.9562787409230245,7.604311641671172,-0.05691638520856243,-2.4023222105993702
CUST000054,-0.06336535512000903,Mombasa,20/04/2024,6/2/2024,-1.048594536235675,3564.78,40709.825,3.0,0,26.1,0,1.0,Huawei Y16,Unknown,Great service!,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,57036.48,57036.48,-16326.655000000006,0.28624934427930543,1,8.179138102745409,10.614249306582769,1.6194610597638266,-0.02709449383958464
CUST000055,-0.3201478289279621,Kiambu,9/22/2021,12/25/2021,0.3706226564701591,1048.72,35093.03,1.0,1,118.71,1,0.0,Huawei Y16,Facebook,Support was helpful via M-Pesa reversal.,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50338.56,50338.56,-15245.529999999999,0.302859875212952,1,6.9562787409230245,10.465786309517698,-0.05691638520856243,-0.18530236655664553
CUST000056,-0.23455367099197774,Nakuru,4/21/2024,1/15/2025,-1.048594536235675,1048.72,40709.825,2.0,0,26.1,No,0.0,Huawei Note11,Facebook,Switching from competitor soon.,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16779.52,16779.52,23930.304999999997,1.4261614754175667,1,6.9562787409230245,10.614249306582769,-0.05691638520856243,-0.02709449383958464
CUST000057,0.02222880281597533,Kisumu,26/07/2023,21/08/2023,-0.6494397007871592,1563.29,39193.49,2.0,1,84.37,1,0.5190771960958296,Oppo C89,X,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39082.25,39082.25,111.23999999999796,0.0028463049082382698,0,7.355187325911608,10.57629145467441,0.6654565984402967,-0.06804356741404008
CUST000058,-1.946436829711665,Nyeri,2/18/2021,2/18/2021,0.6810764173745603,2209.62,40709.825,2.0,0,0.0,0,0.0,Apple S44,Friend,Fiber upgrade requested.!!!,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,121529.09999999999,121529.09999999999,-80819.275,0.6650199417258856,1,7.701028298153399,10.614249306582769,1.1384376757312011,-0.02709449383958464
CUST000059,-0.9193069344798526,Kiambu,2/2/2020,4/18/2021,1.2576334019113053,953.03,64822.51,1.0,0,0.0,0,0.0,Vivo A28,TV,App keeps logging me out.,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64806.04,64806.04,16.470000000001164,0.0002541429780310741,0,6.860695117494735,11.079423625183201,-0.2646106385905911,0.5039310003848367
CUST000060,0.9637645401118032,Nakuru,1/11/2023,30/08/2024,-0.7824913126033312,619.58,13496.59,2.0,0,0.0,Yes,1.0,Apple Note13,Friend,"Stable internet, happy so far.",No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13630.76,13630.76,-134.17000000000007,0.00984317822337054,0,6.4306545246177675,9.510266429971676,-1.4077751508250702,-1.087271276370521
CUST000061,0.6213879083678658,Kiambu,22/12/2022,3-Mar-23,-0.338985939882758,2099.96,67182.11,5.0,1,415.61,No,1.0,Samsung S29,TV,Network drops sometimes in the evening.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67198.72,67198.72,-16.610000000000582,0.00024717732718718946,0,7.650149662110695,11.115177155634514,1.0763250061208471,0.5470711902221842
